URL,Title,Location,Price,Bedrooms,Bathrooms,Area,PropertyType
https://www.mawa.om/en/rent/1054-sq-m-office-space-in-qurum-close-to-the-beach-1704006678-4651,1054 SQ M Office Space In Qurum Close To The Beach,"Qurum, Muscat, Oman","7,378 OMR",,,,Office Space
https://www.mawa.om/en/rent/4brmaidroom-villa-available-for-rent-in-madinat-al-ilam-1698212730-9480,4BR+Maidroom Villa available for Rent in Madinat al Ilam,"Madinat al Ilam, Muscat, Oman",700 OMR,4,4,,Villa
https://www.mawa.om/en/rent/luxurious-apartment-for-rent-in-al-mouj-ref-550mb-1723363151-7751,Luxurious Apartment for Rent in Al Mouj | REF 550MB,"Al Mouj, Muscat, Oman",600 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/for-rent-flat-in-al-jasmine-complex-al-khuwair-1605513608-9562,"For Rent Flat In al Jasmine Complex, Al-Khuwair","Al Khuwair, Muscat, Oman",475 OMR,2,3,200 sqr mtr,Apartment
https://www.mawa.om/en/rent/5-br-amazing-villa-in-mawaleh-for-sale-1724654195-9825,5 BR Amazing Villa in Mawaleh for Sale,"Al Mawaleh, Muscat, Oman","120,000 OMR",5,5,,Villa
https://www.mawa.om/en/rent/budget-apartment-for-rent-in-al-khoud-ref-766ta-1722846295-7902,Budget Apartment for Rent in Al Khoud |REF 766TA,"Al Khoud, Muscat, Oman",160 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-one-bedroom-apartment-muscat-hills-1693225577-1845,"Fully furnished one bedroom apartment, Muscat Hills","Muscat Hills, Muscat, Oman",450 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/commercial-space-available-for-rent-in-madinat-qaboos-1685591438-2269,Commercial Space Available for Rent in Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman","3,510 OMR",,,468 sqr mtr,Office Space
https://www.mawa.om/en/rent/furnished-apartment-for-rent-in-al-hail-north-ref-50mc-1749644938-9349,Furnished Apartment for Rent in Al Hail North | REF 50MC,"Al Hail North, Muscat, Oman",550 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/showroom-and-office-for-rent-1604320977-7141,Showroom and Office for rent,"Qurum, Muscat, Oman",650 OMR,3,4,200 sqr mtr,Showroom
https://www.mawa.om/en/rent/residential-luxury-apartment-1-bedroom-on-terrace-1605676489-2617,"Al Mashriq Real Estate-1 Bedroom Luxury Apartment on terrace for rent in Al Qurum, Muscat","Sayh Al Malih St, Muscat,...",280 OMR,1,1,75 sqr mtr,Apartment
https://www.mawa.om/en/rent/good-apartment-for-rent-in-al-ghubra-ref-807ib-1732449205-2082,Good Apartment for Rent in Al Ghubra | REF 807iB,"Ghubrah North, Muscat, Oman",290 OMR,2,2,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/commercial-showroom-for-rent-in-al-hail-south-ref-44bc-1749034657-8958,Commercial Showroom for Rent in Al Hail South| REF 44BC,"Al Hail, Muscat, Oman","3,750 OMR",,,560 sqr mtr,Showroom
https://www.mawa.om/en/rent/prime-office-space-highway-facing-1612880237-8473,"Prime Office Space, Highway Facing",,6 OMR,,,,Office Space
https://www.mawa.om/en/rent/commercial-twin-villa-for-rent-in-al-azaiba-ref-859yb-1735047218-4494,Commercial Twin Villa for Rent in Al Azaiba | REF 859YB,"Azaiba, Muscat, Oman","1,400 OMR",7,8,,Commercial Villa
https://www.mawa.om/en/rent/commercial-standalone-villa-for-rent-in-madinat-as-sultan-qaboos-ref-505ga-1722845889-5729,Commercial Standalone Villa for Rent in Madinat as Sultan Qaboos | REF 505GA,"Madinat As Sultan Qaboos, Muscat, Oman","2,900 OMR",,2,,Commercial
https://www.mawa.om/en/rent/5-br-maids-room-spacious-villa-qurum-1744791609-7682,5 BR + Maid’s Room Spacious Villa – Qurum,"Qurum, Muscat, Oman",475 OMR,5,6,,Villa
https://www.mawa.om/en/rent/three-bedroom-apartment-al-hail-north-1747571475-878,"Three bedroom apartment, Al Hail North","Al Hail North, Muscat, Oman",425 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/chic-shops-and-offices-for-rent-in-al-khuwair-ref-768ba-1722847701-9048,Chic Shops and Offices for Rent in Al Khuwair | REF 768BA,"Al Khuwair, Muscat, Oman","1,240 OMR",,,,Commercial
https://www.mawa.om/en/rent/elegant-townhouse-for-rent-in-mq-ref-526tb-1722847899-890,Elegant Townhouse for Rent in MQ | REF 526TB,,750 OMR,6,7,,Villa
https://www.mawa.om/en/rent/3bhk-flat-for-office-use-for-rent-in-mawaleh-south-1-month-free-1695630261-1055,3BHK flat for Office use for Rent in Mawaleh South (1 Month free),"Al Mawaleh, Muscat, Oman",450 OMR,3,3,203 sqr mtr,Office Space
https://www.mawa.om/en/rent/commercial-villa-for-rent-in-al-khoud-ref-778ib-1742729528-5794,Commercial Villa for Rent in Al Khoud | REF 778iB,"Al Khoud, Muscat, Oman",950 OMR,7,9,,Commercial Villa
https://www.mawa.om/en/rent/elegant-townhouse-for-rent-in-bosher-ref-559gm-1715602211-7888,Elegant Townhouse for Rent in Bosher | REF 559GM,"Bawshar, Muscat, Oman",700 OMR,5,6,300 sqr mtr,Townhouse
https://www.mawa.om/en/rent/1-br-maids-room-lovely-apartment-in-bosher-with-shared-pool-and-gym-1730785499-341,1 BR + Maid's Room Lovely Apartment in Bosher with Shared Pool and Gym,"Bawshar, Muscat, Oman",440 OMR,1,3,,Apartment
https://www.mawa.om/en/rent/2-br-apartment-in-al-khuwair-al-maha-street-1745323582-9925,2 BR Apartment in Al Khuwair – Al Maha Street,"Al Khuwair, Muscat, Oman",325 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/european-style-three-bedroom-townhouses-in-qurum-1624251425-9218,European style three bedroom townhouses in Qurum,"Qurum, Muscat, Oman","1,200 OMR",3,4,,Villa
https://www.mawa.om/en/rent/a10-type-one-bedroom-apartment-the-gardens-al-mouj-muscat-1686463051-1179,"A10 Type, one bedroom apartment, The Gardens, Al Mouj Muscat","Al Mouj, Muscat, Oman",600 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/3-br-fantastic-apartment-for-rent-ghala-top-floor-1730785548-3606,3 BR Fantastic Apartment for Rent – Ghala (Top Floor),"Ghala, Muscat, Oman",385 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/two-and-three-bedroom-apartments-ghala-1612878839-468,"Two And three bedroom apartments, Ghala",,260 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/5-br-maids-room-well-maintained-villa-for-rent-shatti-1722847611-6378,5 BR + Maid's Room Well Maintained Villa for Rent – Shatti,"Shatti Al Qurum, Muscat, Oman","1,700 OMR",5,6,,Villa
https://www.mawa.om/en/rent/4-bedroom-villa-with-private-garden-for-rent-in-qurum-29-muscat-1604383412-6050,"4 Bedroom villa with Private Garden for rent  in Qurum 29, Muscat","Qurum 29, Muscat, Oman",700 OMR,4,5,1 sqr mtr,Villa
https://www.mawa.om/en/rent/very-nice-twin-villa-for-rent-in-al-khoud-ref-459gh-1723363198-1725,Very Nice Twin Villa for Rent in Al Khoud | REF 459GH,"Al Khoud, Muscat, Oman",450 OMR,4,4,,Villa
https://www.mawa.om/en/rent/commercial-villa-for-rent-in-shatti-al-qurum-ref-352yb-1722847585-7117,Commercial Villa for Rent in Shatti Al Qurum |REF 352YB,"Shatti Al Qurum, Muscat, Oman","1,800 OMR",,,,Villa
https://www.mawa.om/en/rent/beautiful-well-designed-office-space-available-for-rent-in-azaiba-finaa-alfardan-1707290424-3084,Beautiful & Well Designed Office Space Available for Rent in Azaiba (Finaa Alfardan),"Azaiba, Muscat, Oman","1,760 OMR",,,220 sqr mtr,Office Space
https://www.mawa.om/en/rent/great-villa-for-rent-in-al-awabi-ref-114ta-1722847921-5218,Great Villa for Rent in Al Awabi| REF 114TA,"Al Awabi, Muscat, Oman",400 OMR,5,7,,Villa
https://www.mawa.om/en/rent/furnished-apartment-for-rent-in-al-khuwair-ref-36mc-1748498713-8262,Furnished Apartment for Rent in Al Khuwair | REF 36MC,"Al Khuwair, Muscat, Oman",300 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/oman-residence-al-khuwair-muscat-studio-apartments-1644907332-1077,"Oman Residence, Al Khuwair, Muscat, Studio apartments","Al Khuwair, Muscat, Oman",250 OMR,ST,1,,Apartment
https://www.mawa.om/en/rent/charming-townhouse-for-rent-in-al-mouj-ref-537tb-1722847942-5148,Charming Townhouse for Rent in Al Mouj | REF 537TB,"Al Mouj, Muscat, Oman",700 OMR,2,3,,Villa
https://www.mawa.om/en/rent/2-br-elegant-apartment-in-muscat-grand-mall-1744721398-2608,2 BR Elegant Apartment in Muscat Grand Mall,,450 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/3-br-maids-room-flat-in-muscat-oasis-1708260399-8488,3 BR + Maid’s Room Flat in Muscat Oasis,"Bawshar, Muscat, Oman",500 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/great-townhouse-for-rent-in-al-hail-south-ref-869tb-1735636394-3446,Great Townhouse for Rent in Al Hail South | REF 869TB,"Al Hail South, Muscat, Oman",400 OMR,3,4,,Townhouse
https://www.mawa.om/en/rent/2-furnished-great-flat-located-in-bosher-with-pool-gym-1744721092-129,2 Furnished Great Flat Located in Bosher with Pool & Gym,"Bawshar, Muscat, Oman",400 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/2-br-furnished-apartment-overlooking-the-pool-garden-al-mouj-1744722443-521,2 BR Furnished Apartment Overlooking the Pool & Garden | Al Mouj,"Al Mouj, Muscat, Oman",600 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-equppied-luxurious-2bhk-flat-for-rent-in-grand-mall-muscat-1685591474-589,Fully Furnished & equppied Luxurious 2BHK flat for Rent in Grand Mall Muscat,"Al Khuwair, Muscat, Oman",550 OMR,2,3,139 sqr mtr,Apartment
https://www.mawa.om/en/rent/brand-new-apartment-for-rent-in-al-maabila-ref-401ta-1722847837-430,Brand New Apartment for Rent in Al Maabila | REF 401TA,,200 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/office-space-for-rent-in-shatti-al-qurum-ref-586tb-1724219436-2559,Office Space for Rent in Shatti Al Qurum |REF 586TB,"Shatti Al Qurum, Muscat, Oman",690 OMR,,1,,Commercial
https://www.mawa.om/en/rent/for-rent-villa-in-al-nasab-1607351768-410,For Rent Villa In Al Nasab,"Ansab, Muscat, Oman",650 OMR,5,7,600 sqr mtr,Villa
https://www.mawa.om/en/rent/2-br-brand-new-marina-view-apartment-in-al-mouj-juman-2-1723984467-8196,2 BR Brand New Marina View Apartment in Al Mouj – Juman 2,"Al Mouj, Muscat, Oman","1,150 OMR",2,3,,Apartment
https://www.mawa.om/en/rent/primary-location-shop-for-rent-in-al-khoud-6-ref-260gb-1722847861-160,Primary location Shop for Rent in Al Khoud 6 | REF 260GB,"Al Khoud, Muscat, Oman","1,500 OMR",,,,Commercial
https://www.mawa.om/en/rent/3-bhk-apartment-for-rent-in-nizwa-building-cbd-1685539849-6846,3 BHK Apartment for Rent in Nizwa Building (CBD),"Ruwi, Muscat, Oman",500 OMR,3,3,130 sqr mtr,Apartment
https://www.mawa.om/en/rent/warehouse-for-rent-in-al-rusayl-ref-643ga-1723363177-8782,Warehouse for Rent in Al Rusayl | REF 643GA,"Al Rusayl, Muscat, Oman","2,400 OMR",,,,Commercial
https://www.mawa.om/en/rent/1-br-wonderful-apartment-in-al-mouj-marsa-1-1745323537-6442,1 BR Wonderful Apartment in Al Mouj – Marsa 1,"Al Mouj, Muscat, Oman",450 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-offices-with-ample-parking-1612881224-272,Fully furnished Offices with Ample Parking,"Al Khuwair, Muscat, Oman",4 OMR,,,,Office Space
https://www.mawa.om/en/rent/3-1-modern-townhouse-for-rent-qurum-heights-1717506726-3573,3 + 1 Modern Townhouse for Rent – Qurum Heights,"Qurum, Muscat, Oman","1,200 OMR",3,4,,Townhouse
https://www.mawa.om/en/rent/for-rent-offices-spaces-semi-furnished-full-floor-in-a-good-area-in-ruwi-1603960143-9801,For Rent offices Spaces  Semi Furnished (Full Floor) - In A Good Area In Ruwi,"Ruwi, Muscat, Oman","1,000 OMR",Open space,,350 sqr mtr,Office Space
https://www.mawa.om/en/rent/commercial-showroom-for-rent-al-khuwair-ref-968ib-1744871643-7281,Commercial Showroom for Rent Al Khuwair | REF 968iB,"Al Khuwair, Muscat, Oman",8 OMR,,,375 sqr mtr,Showroom
https://www.mawa.om/en/rent/4-br-1-maids-room-stunning-fully-furnished-villa-in-shatti-qurum-1728280806-6036,4 BR + 1 Maid’s Room Stunning Fully Furnished Villa in Shatti Qurum,"Shatti Al Qurum, Muscat, Oman","1,800 OMR",4,5,,Villa
https://www.mawa.om/en/rent/cooling-and-freezing-warehouse-for-rent-in-rusayal-ref-916ma-1722846820-445,Cooling And Freezing Warehouse For Rent In Rusayal| REF 916MA,"Al Rusayl, Muscat, Oman",0 OMR,,,,Commercial
https://www.mawa.om/en/rent/1-bhk-apartments-for-rent-near-school-of-al-khuwair-1685539870-8027,1 BHK Apartments For Rent Near School Of Al Khuwair,"Al Khuwair, Muscat, Oman",225 OMR,1,1,80 sqr mtr,Apartment
https://www.mawa.om/en/rent/1-bhk-2-bhk-with-swimming-pool-apartments-for-rent-in-center-of-al-khuwair-1685537210-2853,1 BHK & 2 BHK With Swimming Pool Apartments For Rent In Center Of Al Khuwair,"Al Khuwair, Muscat, Oman",350 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/3-bedrooms-maid-room-villa-in-compound-for-rent-in-qurum-1695630279-4173,3 Bedrooms + Maid Room Villa in Compound for Rent in Qurum,,700 OMR,3,4,,Villa
https://www.mawa.om/en/rent/1-br-fully-furnished-apartment-at-ghubra-mgm-1732020990-9535,1 BR Fully Furnished Apartment at Ghubra - MGM,,500 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/2-br-marina-view-new-apartment-in-al-mouj-juman-2-1744723307-6692,2 BR Marina View New Apartment in Al Mouj – Juman 2,"Al Mouj, Muscat, Oman","1,150 OMR",2,3,,Apartment
https://www.mawa.om/en/rent/great-twin-villa-for-rent-in-al-azaiba-ref-456gb-1715772685-7263,Great Twin Villa for Rent in Al Azaiba | REF 456GB,"Azaiba, Muscat, Oman",750 OMR,6,7,300 sqr mtr,Twin Villa
https://www.mawa.om/en/rent/renovated-apartment-for-rent-in-al-khuwair-ref-946tb-1744009036-275,Renovated Apartment for Rent in Al Khuwair | REF 946TB,"Al Khuwair, Muscat, Oman",325 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/3-bedroomsmaid-room-villa-for-rent-in-the-prime-location-of-madinat-al-ilam-1687327282-1687,3 Bedrooms+Maid Room Villa For Rent in The Prime Location of Madinat Al Ilam,"Madinat al Ilam, Muscat, Oman",575 OMR,3,5,250 sqr mtr,Villa
https://www.mawa.om/en/rent/for-rent-hotel-apartment-deluxe-one-bedroom-in-al-wadi-al-kaber-1605684555-4377,For Rent  Hotel Apartment Deluxe One Bedroom In Al Wadi Al Kaber,"Wadi Kabir, Muscat, Oman",450 OMR,1,2,70 sqr mtr,Apartment
https://www.mawa.om/en/rent/sama-alkhoud-building-1602743552-6050,SAMA ALKHOUD BUILDING,"Al Khoud, Muscat, Oman",550 OMR,Open space,,900 sqr mtr,Office Space
https://www.mawa.om/en/rent/2-br-furnished-apartment-in-bausher-with-poolgym-1738488376-2932,2 BR Furnished Apartment in Bausher – with Pool/Gym,"Bawshar, Muscat, Oman",500 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/luxurious-apartment-for-rent-in-al-mouj-ref-77bc-1751794678-7984,Luxurious Apartment for Rent in Al Mouj| REF 77BC,"Al Mouj, Muscat, Oman",750 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/three-bedroom-upgraded-tombazis-a1-in-phase-2-al-mouj-muscat-1720444115-4089,"Three bedroom upgraded Tombazis A1 in phase 2, Al Mouj Muscat","Al Mouj, Muscat, Oman","1,550 OMR",3,3,,Villa
https://www.mawa.om/en/rent/four-bedroom-vila-in-mawalah-north-muscat-1612880913-389,"Four bedroom Vila in Mawalah North, Muscat",,600 OMR,4,4,,Villa
https://www.mawa.om/en/rent/showrooms-for-rent-in-al-khuwair-ref-474ga-1722845888-2812,Showrooms for Rent in AL Khuwair| REF 474TB,"Al Khuwair, Muscat, Oman",11 OMR,,,,Commercial
https://www.mawa.om/en/rent/odc-sohar-five-bedroom-villas-1624186936-5816,"ODC Sohar, five bedroom villas","Sohar, Al Batinah, Oman",375 OMR,5,,,Villa
https://www.mawa.om/en/rent/luxurious-standalone-villa-for-rent-in-azaiba-ref-979tb-1748935108-1497,Luxurious Standalone Villa for Rent in Azaiba| REF 979TB,"Azaiba, Muscat, Oman","1,300 OMR",5,6,,Villa
https://www.mawa.om/en/rent/furnished-apartments-for-rent-in-al-qurum-ref-910mb-1740474842-6771,Furnished Apartments for Rent in Al Qurum | REF 910MB,"Qurum, Muscat, Oman",180 OMR,studio,1,,Apartment
https://www.mawa.om/en/rent/1-bhk-apartment-for-rent-in-al-khuwair-1685539798-1287,1 BHK Apartment for Rent in Al Khuwair,"Al Khuwair, Muscat, Oman",180 OMR,1,1,80 sqr mtr,Apartment
https://www.mawa.om/en/rent/2-desk-offices-in-mawalah-in-business-center-1685251102-8159,2 Desk Offices in Mawalah in Business Center,"Al Mawaleh, Muscat, Oman",240 OMR,,,,Office Space
https://www.mawa.om/en/rent/2-bhk-apartment-for-rent-in-beach-house-building-1685539852-4269,2 BHK Apartment for Rent in Beach house building,"Al Khuwair, Muscat, Oman",550 OMR,2,2,110 sqr mtr,Apartment
https://www.mawa.om/en/rent/shop-for-rent-in-al-azaiba-ref-95yb-1722847197-1888,Shop for Rent in Al Azaiba| REF 95YB,"Azaiba, Muscat, Oman",700 OMR,,,,Commercial
https://www.mawa.om/en/rent/furnished-office-for-rent-in-ghala-ref-204gb-1722847385-1409,Furnished Office For Rent in Ghala | REF 204GB,"Ghala, Muscat, Oman",550 OMR,,,,Commercial
https://www.mawa.om/en/rent/modern-building-in-muttrah-unfurnished-2bhk-for-rent-at-210-ro-1-month-free-1685593315-3080,Modern Building in Muttrah Unfurnished 2BHK for rent @ 210/- RO (1 Month free),"Mutrah, Muscat, Oman",210 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/4-bhkmaid-room-villa-in-qurum-for-rent-1685535679-724,4 BHK+Maid Room Villa in Qurum For Rent,,550 OMR,3,5,,Villa
https://www.mawa.om/en/rent/3-br-maids-room-furnished-villa-madinat-qaboos-1744721074-240,3 BR + Maid’s Room Furnished Villa – Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",525 OMR,3,3,,Villa
https://www.mawa.om/en/rent/3-br-maids-room-courtyard-villa-ghadeer-parks-al-mouj-1744723370-8706,"3 BR + Maid’s Room Courtyard Villa – Ghadeer Parks, Al Mouj","Al Mouj, Muscat, Oman","1,300 OMR",3,4,,Villa
https://www.mawa.om/en/rent/two-bedroom-apartment-al-khuwair-1708259404-4385,"Two bedroom apartment, Al Khuwair","Al Khuwair, Muscat, Oman",325 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/standalone-villa-for-rent-in-al-qurum-ref-201bb-1722847375-8342,Standalone villa for Rent in Al Qurum | REF 201BB,"Qurum, Muscat, Oman","1,300 OMR",3,3,,Villa
https://www.mawa.om/en/rent/2-bedrooms-with-gym-maid-room-apartments-for-rent-1685535561-6566,2 Bedrooms With GYM + Maid Room Apartments for Rent,"Madinat As Sultan Qaboos, Muscat, Oman",600 OMR,2,4,,Apartment
https://www.mawa.om/en/rent/modern-villa-for-rent-in-mq-ref-60bc-1750334933-4703,Modern Villa for Rent in MQ| REF 60BC,"Madinat As Sultan Qaboos, Muscat, Oman",650 OMR,5,4,,Villa
https://www.mawa.om/en/rent/modern-apartment-for-rent-in-azaiba-ref-52bc-1749979904-6284,Modern Apartment for Rent in Azaiba| REF 52BC,"Azaiba, Muscat, Oman",450 OMR,2,4,,Apartment
https://www.mawa.om/en/rent/ref294-2-bedrooms-with-poolgym-apartments-for-rent-in-madinat-qaboos-1685539102-2990,(#REF294) 2 Bedrooms With Pool&GYM Apartments For Rent in Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",330 OMR,2,3,128 sqr mtr,Apartment
https://www.mawa.om/en/rent/2-3-bhk-apartment-for-rent-in-al-khuwair-1685539844-2777,2 & 3 BHK Apartment for Rent in Al khuwair,"Al Khuwair, Muscat, Oman",350 OMR,2,2,110 sqr mtr,Apartment
https://www.mawa.om/en/rent/for-rent-townhouse-in-medant-al-sultan-qaboos-1603961846-7129,For rent Townhouse In Medant Al Sultan Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",600 OMR,3,3,170 sqr mtr,Townhouse
https://www.mawa.om/en/rent/stunning-open-plan-villa-at-the-ocean-beach-in-shatti-al-qurum-1612879025-9705,Stunning open plan villa  at the Ocean beach in Shatti Al Qurum,"Shatti Al Qurum, Muscat, Oman","1,900 OMR",4,3,,Villa
https://www.mawa.om/en/rent/furnished-apartment-for-rent-in-muscat-hills-ref-432me-1750339547-6083,Furnished Apartment for Rent in Muscat Hills | REF 432ME,"Muscat Hills, Muscat, Oman",400 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/600-sqm-fantastic-office-space-in-qurum-prime-commercial-building-1738488550-9948,600 SQM Fantastic Office Space in Qurum- Prime Commercial Building,"Qurum, Muscat, Oman","3,300 OMR",,,,Office Space
https://www.mawa.om/en/rent/pretty-townhouse-for-rent-in-al-seeb-522gh-1722847950-5427,Pretty Townhouse for Rent in Al Seeb | 522GH,,250 OMR,2,3,,Villa
https://www.mawa.om/en/rent/2-br-brights-apartment-in-boulevard-tower-muscat-hills-with-amenities-1732021287-6515,2 BR Brights Apartment in Boulevard Tower – Muscat Hills with Amenities,"Muscat Hills, Muscat, Oman",410 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/excellent-office-space-for-rent-in-shatti-al-qurum-ref-692am-1722847844-2577,Excellent Office Space for Rent in Shatti Al Qurum | REF 692AM,"Shatti Al Qurum, Muscat, Oman",690 OMR,,,,Commercial
https://www.mawa.om/en/rent/semi-furnished-apartment-for-rent-in-al-qurum-ref-833nb-1733742897-4219,Semi Furnished Apartment for Rent in Al Qurum | REF 833NB,"Qurum, Muscat, Oman",350 OMR,2,2,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/commercial-center-for-rent-in-bosher-ref-224ga-1722845819-9975,Commercial center for Rent in Bosher |REF 224GA,"Bawshar, Muscat, Oman",182 OMR,,,,Commercial
